Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
1083,임의,일반,515715981,해솔감정,2016-07-04 00:00:00,2,1,10404.8,65.42,65.42,120.11,120.11,540000000,432000000,2016-11-29 00:00:00,2017-01-04 00:00:00,낙찰,신한은행,서울,강서구,화곡동,,N,1151,,한화꿈에그린 103동 12층 1204호,아파트,2005-01-25 00:00:00,15,12,,N,우장산로,103.0,,2017-03-17 00:00:00,배당,37.553996,126.8473854,534600000
1061,강제,일반,31193790,성민감정,2016-05-02 00:00:00,3,2,47399.2,56.08,56.08,129.66,129.66,450000000,360000000,2016-10-12 00:00:00,2016-12-21 00:00:00,낙찰,Private,서울,금천구,독산동,,N,1093,4,",1095,-3,-4 한신 2동 8층 807호",아파트,1991-09-25 00:00:00,15,8,,N,한내로,62.0,,2017-03-14 00:00:00,배당,37.4565407,126.8880559,404440000
1121,임의,개별,1056427163,서초감정,2016-10-24 00:00:00,2,1,573.1,6.97,6.97,12.28,12.28,83000000,66400000,2017-08-22 00:00:00,2018-01-24 00:00:00,낙찰,성남중앙신협,서울,강서구,화곡동,,Y,172,4,",382-4 유디코파크리움 102동 8층 803호",아파트,2012-02-10 00:00:00,8,8,,N,강서로19길,21.0,,2018-04-25 00:00:00,배당,37.5342077,126.8448781,77690000
705,강제,개별,100000000,자연감정,2015-08-28 00:00:00,2,1,1755.0,23.06,23.06,79.16,79.16,462000000,369600000,2016-04-26 00:00:00,2016-05-31 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 5층 509호",주상복합,1971-03-31 00:00:00,7,5,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,399600000
1403,강제,일반,58933267,뉴서울감정,2015-12-18 00:00:00,2,1,6870.5,18.91,18.91,59.88,59.88,292000000,233600000,2016-06-13 00:00:00,2016-07-25 00:00:00,낙찰,신용보증기금,서울,노원구,중계동,,N,592,,벽산 101동 15층 1505호,아파트,1999-11-17 00:00:00,19,15,,N,덕릉로77길,5.0,,2016-10-06 00:00:00,배당,37.6543316,127.0735656,293001000
715,강제,개별,100000000,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.93,20.93,71.83,71.83,432000000,432000000,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 7층 704호",주상복합,1971-03-31 00:00:00,7,7,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,432000000
502,임의,일반,858311568,반석감정,2016-02-04 00:00:00,1,0,150784.8,54.08,54.08,114.7,114.7,1260000000,1260000000,2016-11-14 00:00:00,2017-06-19 00:00:00,낙찰,농협은행,서울,송파구,잠실동,,N,35,,트리지움 335동 28층 2802호,아파트,2007-10-19 00:00:00,30,28,,N,잠실로,62.0,,2017-08-23 00:00:00,배당,37.5083905,127.0895562,1433000000
866,임의,일반,455000000,코리아스탠다드감정,2016-09-09 00:00:00,2,1,41403.1,61.95,61.95,114.66,114.66,595000000,476000000,2017-02-21 00:00:00,2017-03-28 00:00:00,낙찰,Private,서울,은평구,응암동,,N,760,,",-1 백련산힐스테이트2차 207동 2층 203호",아파트,2015-12-09 00:00:00,15,2,,N,백련산로,38.0,,2017-06-28 00:00:00,배당,37.5912374,126.9237041,532000000
1053,강제,일반,105986653,신상민감정,2016-04-20 00:00:00,2,1,2399.0,75.61,37.8,125.7,62.85,212500000,170000000,2016-08-16 00:00:00,2016-09-21 00:00:00,낙찰,서울보증보험,서울,강서구,방화동,,N,891,,방화4차 태승훼미리 101동 2층 206호,아파트,2008-10-02 00:00:00,7,2,,Y,금낭화로13길,36.0,,2016-12-07 00:00:00,배당,37.5719372,126.8093934,175999900
1751,강제,일반,141286719,삼성감정,2017-03-27 00:00:00,2,1,9918.3,32.29,32.29,59.93,59.93,385000000,308000000,2017-07-03 00:00:00,2017-08-21 00:00:00,낙찰,Private,서울,동대문구,휘경동,,N,365,,휘경동일하이빌 104동 13층 1302호,아파트,2005-12-02 00:00:00,15,13,,N,장안벚꽃로5길,10.0,,2017-10-19 00:00:00,배당,37.582371,127.0733025,361200000
1050,임의,개별,100000000,자연감정,2016-04-22 00:00:00,1,0,573.0,5.33,5.33,9.39,9.39,54000000,54000000,2016-08-16 00:00:00,2016-08-16 00:00:00,낙찰,Private,서울,강서구,화곡동,,Y,172,4,",382-4 유디코파크리움 102동 4층 402호",아파트,2012-02-10 00:00:00,8,4,,N,강서로19길,21.0,,2016-11-09 00:00:00,배당,37.5342077,126.8448781,70000000
1583,임의,일반,128000000,프라임감정,2016-03-14 00:00:00,1,0,124817.4,31.32,31.32,41.3,41.3,220000000,220000000,2017-06-26 00:00:00,2017-06-26 00:00:00,낙찰,Private,서울,도봉구,창동,,N,347,,",350 창동주공 318동 7층 709호",아파트,1991-07-11 00:00:00,15,7,,N,해등로,50.0,,2017-09-06 00:00:00,배당,37.6498501,127.0444619,251100200
501,임의,일반,555000000,YM감정,2016-02-05 00:00:00,2,1,68996.2,22.65,22.65,72.85,72.85,480000000,384000000,2016-07-25 00:00:00,2016-09-05 00:00:00,낙찰,동부제철,서울,강동구,암사동,,N,509,,선사현대 104동 15층 1506호,아파트,2000-07-15 00:00:00,20,15,,N,상암로,11.0,,2016-11-18 00:00:00,배당,37.5523891,127.1258363,465000000
252,임의,일반,100000000,시현감정,2016-10-20 00:00:00,2,1,6404.2,26.61,26.61,59.74,59.74,305000000,244000000,2017-02-09 00:00:00,2017-03-09 00:00:00,낙찰,Private,서울,관악구,봉천동,,N,1705,,신봉 102동 1층 101호,아파트,1999-06-14 00:00:00,14,1,,N,양녕로6나길,18.0,,2017-05-18 00:00:00,배당,37.4850226,126.9496234,302330000
695,강제,개별,100000000,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.71,20.71,71.1,71.1,432000000,432000000,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 4층 404호",주상복합,1971-03-31 00:00:00,7,4,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,432000000
627,임의,일반,138000000,온누리감정,2017-06-21 00:00:00,2,1,1391.5,52.23,52.23,84.74,84.74,452000000,361600000,2018-01-29 00:00:00,2018-03-05 00:00:00,낙찰,Private,서울,강동구,성내동,,N,405,9,한솔애리즈 801동 6층 603호,아파트,1111-11-11 00:00:00,7,6,,N,양재대로95길,60.0,,1111-11-11 00:00:00,    ,37.5310936,127.1337752,445000000
834,임의,일반,250869988,코리아스탠다드감정,2016-10-07 00:00:00,2,1,4143.7,43.13,43.13,84.94,84.94,482000000,385600000,2017-01-03 00:00:00,2017-05-02 00:00:00,낙찰,국민은행,서울,용산구,효창동,,N,272,,효창베네스 101동 4층 402호,아파트,2002-04-23 00:00:00,13,4,,N,효창원로69길,57.0,,2017-07-20 00:00:00,배당,37.5422697,126.959167,486850000
457,임의,일반,274462166,온누리감정,2015-12-08 00:00:00,2,1,6242.7,43.66,43.66,84.49,84.49,520000000,416000000,2016-03-07 00:00:00,2016-04-11 00:00:00,낙찰,에스비아이저축은행,서울,강동구,둔촌동,,N,611,,둔촌한솔솔파크 101동 14층 1404호,아파트,2003-09-09 00:00:00,15,14,,N,천호대로198길,36.0,,2016-06-17 00:00:00,배당,37.5338971,127.1480365,478670000
1114,임의,개별,1056427163,서초감정,2016-10-24 00:00:00,2,1,573.1,6.13,6.13,10.81,10.81,65000000,52000000,2017-08-22 00:00:00,2018-01-24 00:00:00,낙찰,성남중앙신협,서울,강서구,화곡동,,Y,172,4,",382-4 유디코파크리움 102동 2층 203호",아파트,2012-02-10 00:00:00,8,2,,N,강서로19길,21.0,,2018-04-25 00:00:00,배당,37.5342077,126.8448781,62880000
199,강제,일반,102700000,해솔감정,2016-11-03 00:00:00,2,1,14283.4,69.47,69.47,164.25,164.25,1560000000,1248000000,2016-08-11 00:00:00,2017-02-23 00:00:00,낙찰,원남토건,서울,서초구,방배동,,N,884,21,방배e-편한세상 103동 8층 806호,아파트,2003-12-31 00:00:00,14,8,,N,서초대로34길,34.0,,2017-05-16 00:00:00,배당,37.4877632,126.9990126,1418700000
915,강제,일반,11569988,한성감정,2013-11-18 00:00:00,3,1,11468.9,37.31,37.31,84.33,84.33,300000000,240000000,2014-03-19 00:00:00,2016-06-01 00:00:00,낙찰,서울보증보험,서울,양천구,목동,,N,928,,건영 102동 6층 605호,아파트,1995-02-22 00:00:00,15,6,,N,목동중앙본로22길,63.0,,2016-09-08 00:00:00,배당,37.54196,126.8727152,317550000
103,강제,일반,500000000,율산감정,2015-11-12 00:00:00,3,1,1474.4,81.97,81.97,174.37,174.37,1410000000,1128000000,2016-02-17 00:00:00,2016-08-10 00:00:00,낙찰,쓰리아이전기,서울,서초구,방배동,,N,840,12,",-13,-14 상지리츠빌7차 3층 301호",아파트,2008-08-05 00:00:00,6,3,,N,방배로28길,51.0,,2016-10-27 00:00:00,배당,37.4912938,126.9947199,1261000000
161,임의,일반,15000000,세아감정,2016-01-27 00:00:00,2,1,2826.5,17.79,17.79,108.91,108.91,610000000,488000000,2016-07-07 00:00:00,2016-08-18 00:00:00,낙찰,한강대부,서울,관악구,봉천동,,N,859,17,관악위버폴리스 17층 102-1704호,아파트,2010-04-12 00:00:00,20,17,,N,관악로,195.0,,2016-10-19 00:00:00,배당,37.4827366,126.9532349,543880000
1414,임의,일반,406800000,에이원감정,2016-01-19 00:00:00,2,1,21445.8,46.4,46.4,115.68,115.68,604000000,483200000,2016-07-25 00:00:00,2016-08-29 00:00:00,낙찰,Private,서울,동대문구,장안동,,N,354,2,",-3 래미안장안 104동 17층 1702호",아파트,2003-06-25 00:00:00,20,17,,N,장한로14길,81.0,,2016-10-20 00:00:00,배당,37.5664789,127.07241,556440000
1070,임의,일반,500093640,신한감정,2016-05-24 00:00:00,1,0,18283.0,70.94,70.94,114.72,114.72,635000000,635000000,2016-10-25 00:00:00,2016-10-25 00:00:00,낙찰,군포(새),서울,강서구,방화동,,N,890,,마곡푸르지오 103동 8층 801호,아파트,2008-10-15 00:00:00,10,8,,N,방화대로34길,88.0,,2016-12-29 00:00:00,배당,37.5700345,126.8217091,666000000
290,강제,일반,702695610,정일감정,2016-05-24 00:00:00,1,0,22442.8,57.63,57.63,84.94,84.94,1440000000,1440000000,2016-10-18 00:00:00,2016-10-18 00:00:00,낙찰,근로복지공단,서울,강남구,압구정동,,N,447,,현대 205동 4층 404호,아파트,1987-05-06 00:00:00,15,4,,N,압구정로29길,57.0,,2016-12-13 00:00:00,배당,37.5305041,127.02609,1778660000
1285,임의,일반,104623779,세화감정,2014-08-13 00:00:00,3,1,18372.6,17.35,17.35,126.89,126.89,420000000,336000000,2015-10-12 00:00:00,2017-08-21 00:00:00,낙찰,우리은행,서울,도봉구,방학동,,N,272,1,신동아 20동 4층 403호,아파트,1989-07-28 00:00:00,12,4,,N,방학로,193.0,,2017-10-27 00:00:00,배당,37.6599458,127.0287248,424899900
45,강제,일반,2546371,최연순감정,2015-05-13 00:00:00,1,0,26795.6,61.65,61.65,105.62,105.62,1150000000,1150000000,2016-11-10 00:00:00,2016-11-10 00:00:00,낙찰,Private,서울,강남구,압구정동,,N,414,,",-1,418 미성 3동 2층 203호",아파트,1982-12-18 00:00:00,14,2,,N,압구정로11길,17.0,,2017-01-19 00:00:00,배당,37.5253753,127.0199823,1538000000
231,강제,일반,500000000,나래감정,2016-07-27 00:00:00,2,1,1312.4,69.07,69.07,174.83,174.83,1180000000,944000000,2017-01-05 00:00:00,2017-02-02 00:00:00,낙찰,Private,서울,강남구,역삼동,,N,761,3,상지리츠빌역삼2차 3층 301호,아파트,2007-01-25 00:00:00,7,3,,N,도곡로43길,37.0,,2017-04-19 00:00:00,배당,37.4967014,127.0464232,1115500000
213,임의,일반,37000000,Capital감정,2016-06-28 00:00:00,2,1,15554.5,57.79,57.79,91.24,91.24,401000000,320800000,2016-12-08 00:00:00,2017-01-12 00:00:00,낙찰,대진디엠피,서울,관악구,신림동,,N,1656,,미성 2동 4층 403호,아파트,1983-05-16 00:00:00,10,4,,N,조원로2길,13.0,,2017-03-16 00:00:00,배당,37.4824017,126.9034424,415999999
1012,임의,일반,480000000,화신감정,2015-04-17 00:00:00,2,1,8876.9,71.24,71.24,136.74,136.74,680000000,544000000,2016-05-03 00:00:00,2016-06-07 00:00:00,낙찰,중소기업은행,서울,영등포구,신길동,,N,4497,,보라매두산위브 102동 2층 202호,아파트,2005-11-21 00:00:00,15,2,,N,여의대방로9길,5.0,,2016-08-11 00:00:00,배당,37.4972649,126.9144362,591000000
963,임의,일반,751659731,고려감정,2015-09-30 00:00:00,2,1,19065.5,77.56,77.56,157.87,157.87,990000000,792000000,2016-05-11 00:00:00,2016-06-15 00:00:00,낙찰,신한은행,서울,영등포구,당산동4가,,N,96,,당산동반도유보라팰리스 105동 3층 301호,아파트,2010-03-31 00:00:00,21,3,,N,국회대로,597.0,,2016-08-25 00:00:00,배당,37.5272356,126.9014694,810380000
129,강제,일반,826000000,세화감정,2016-01-11 00:00:00,2,1,0.0,0.0,0.0,84.61,84.61,860000000,688000000,2016-06-01 00:00:00,2016-08-10 00:00:00,낙찰,Private,서울,서초구,내곡동,,N,77,,서초더샵포레 101동 8층 802호,아파트,2014-09-02 00:00:00,18,8,,N,헌릉로8길,58.0,,2016-10-27 00:00:00,배당,37.4511481,127.0644871,1220000000
1473,임의,일반,37000000,삼일감정,2016-05-31 00:00:00,1,0,57491.8,27.24,27.24,39.84,39.84,210000000,210000000,2016-12-19 00:00:00,2016-12-19 00:00:00,낙찰,Private,서울,중랑구,신내동,,N,650,,신내 609동 3층 304호,아파트,1996-05-08 00:00:00,12,3,,N,신내로19길,42.0,,2017-02-20 00:00:00,배당,37.6145292,127.0911093,226890000
1650,임의,일반,558685125,삼호감정,2017-02-10 00:00:00,2,1,13163.3,86.59,86.59,143.13,143.13,680000000,544000000,2017-06-19 00:00:00,2017-07-24 00:00:00,낙찰,오에스비저축은행,서울,성북구,돈암동,,N,642,,해피트리 104동 4층 403호,아파트,2013-02-25 00:00:00,11,4,,N,아리랑로5길,92.0,,2017-10-25 00:00:00,배당,37.5979917,127.0116844,653000000
711,강제,개별,100000000,자연감정,2015-08-28 00:00:00,1,0,1755.0,19.78,19.78,67.9,67.9,412000000,412000000,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 6층 602호",주상복합,1971-03-31 00:00:00,7,6,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,412000000
1524,임의,일반,288725077,다원감정,2016-08-23 00:00:00,2,1,61232.7,32.2,32.2,81.05,81.05,480000000,384000000,2016-12-05 00:00:00,2017-05-15 00:00:00,낙찰,한국주택금융공사,서울,동대문구,장안동,,N,329,3,래미안장안2차 204동 9층 901호,아파트,2007-07-30 00:00:00,24,9,,N,장안벚꽃로,167.0,,2017-07-28 00:00:00,배당,37.5740051,127.0754067,471777000
1350,임의,일반,375040515,도시감정,2015-11-06 00:00:00,1,0,18057.9,18.23,18.23,111.56,111.56,659000000,659000000,2016-07-25 00:00:00,2016-07-25 00:00:00,낙찰,하나은행,서울,중랑구,상봉동,,N,500,,상봉 프레미어스 엠코 B동 16층 1605호,아파트,2013-12-09 00:00:00,43,16,,N,망우로,353.0,,2016-10-06 00:00:00,배당,37.5980973,127.0903793,660000000
295,강제,일반,293561941,반석감정,2016-06-09 00:00:00,2,1,49816.4,58.73,58.73,114.9,114.9,666000000,532800000,2016-12-01 00:00:00,2017-01-05 00:00:00,낙찰,신용보증기금,서울,종로구,무악동,,N,82,,",84,86 무악현대 106동 3층 301호",아파트,2001-06-29 00:00:00,19,3,,N,통일로,246.0,20.0,2017-03-29 00:00:00,배당,37.5751886,126.9605015,647500000
1496,임의,일반,57769789,삼정감정,2016-07-06 00:00:00,2,1,19789.1,37.46,37.46,59.78,59.78,394000000,315200000,2016-11-21 00:00:00,2016-12-19 00:00:00,낙찰,우리은행,서울,동대문구,휘경동,,N,368,,브라운스톤휘경 107동 2층 204호,아파트,2014-04-10 00:00:00,15,2,,N,망우로20길,86.0,,2017-02-20 00:00:00,배당,37.590476,127.0664963,392348200
1013,임의,일반,82273306,엘리트감정,2015-04-27 00:00:00,2,1,107560.8,36.67,36.67,84.97,84.97,330000000,264000000,2015-08-18 00:00:00,2016-05-04 00:00:00,낙찰,솔로몬저축은행,서울,금천구,시흥동,,N,1013,,벽산 520동 20층 2002호,아파트,2005-02-04 00:00:00,20,20,,N,금하로,816.0,,2016-07-19 00:00:00,배당,37.448416,126.9190414,308999999
988,강제,일반,50048520,연정감정,2015-11-24 00:00:00,2,1,5822.0,37.58,37.58,114.78,114.78,530000000,424000000,2016-04-05 00:00:00,2016-05-10 00:00:00,낙찰,Private,서울,강서구,염창동,,N,293,,한강동아 201동 16층 1606호,아파트,1998-09-17 00:00:00,17,16,,N,양천로73길,80.0,,2016-08-10 00:00:00,배당,37.5540496,126.8742461,510112000
1267,임의,일반,318000000,대상감정,2017-05-29 00:00:00,1,0,68661.3,72.06,72.06,147.34,147.34,936000000,936000000,2018-02-07 00:00:00,2018-02-07 00:00:00,낙찰,중소기업은행,서울,영등포구,문래동3가,,N,54,,문래자이 115동 8층 801호,아파트,2002-01-17 00:00:00,24,8,,N,당산로4길,12.0,,2018-04-17 00:00:00,배당,37.5160389,126.896786,936000100
786,임의,일반,322820503,기린감정,2016-03-04 00:00:00,2,1,39846.1,44.3,44.3,84.78,84.78,430000000,344000000,2016-09-13 00:00:00,2016-10-18 00:00:00,낙찰,국민은행,서울,서대문구,홍제동,,N,453,,무악청구 102동 5층 501호,아파트,1994-07-29 00:00:00,17,5,,N,통일로,348.0,,2016-12-29 00:00:00,배당,37.5815462,126.9522229,425199999
835,임의,일반,357961779,성림감정,2016-10-10 00:00:00,1,0,96.2,65.83,65.83,131.19,131.19,450000000,450000000,2017-06-13 00:00:00,2017-06-13 00:00:00,낙찰,우리은행,서울,마포구,망원동,,N,455,4,",-12,-13,-14,-15,-16,-18,-19,-20,-21,-44 길명 3층 301호",아파트,2005-03-15 00:00:00,7,3,,N,희우정로,115.0,1.0,2017-08-08 00:00:00,배당,37.5549793,126.9003724,482500100
622,임의,일반,237927504,뉴서울감정,2017-05-01 00:00:00,2,1,1408.0,42.03,42.03,59.85,59.85,335000000,268000000,2017-12-04 00:00:00,2018-01-29 00:00:00,낙찰,오에스비저축은행,서울,광진구,군자동,,N,100,110,서원 나동 5층 502호,아파트,1994-08-16 00:00:00,9,5,,N,군자로,100.0,2.0,2018-03-28 00:00:00,배당,37.551668,127.0718718,351700000
799,임의,일반,60000000,한터감정,2016-05-12 00:00:00,1,0,43971.9,55.17,55.17,113.25,113.25,589000000,589000000,2016-10-25 00:00:00,2016-10-25 00:00:00,낙찰,하나은행,서울,마포구,도화동,,N,353,,현대홈타운 203동 7층 702호,아파트,2000-12-27 00:00:00,20,7,,N,새창로8길,72.0,,2017-01-18 00:00:00,배당,37.5381592,126.9517816,610505500
1646,임의,일반,393000000,삼일감정,2017-01-31 00:00:00,1,0,72403.1,40.73,40.73,84.97,84.97,452000000,452000000,2017-05-01 00:00:00,2017-06-12 00:00:00,낙찰,신한은행,서울,노원구,중계동,,N,505,,롯데 7동 9층 902호,아파트,1989-07-21 00:00:00,15,9,,N,섬밭로,265.0,,2017-08-22 00:00:00,배당,37.6388337,127.0625711,466666000
314,강제,일반,306773410,통일감정,2016-11-15 00:00:00,2,1,7460.8,19.03,19.03,133.98,133.98,1300000000,1040000000,2017-05-04 00:00:00,2017-06-01 00:00:00,낙찰,서울보증보험,서울,중구,회현동1가,,N,208,,",회현동2가 89 남산롯데캐슬아이리스 30층 102-3004호",주상복합,2011-12-13 00:00:00,32,30,,N,소공로,35.0,,2017-08-09 00:00:00,배당,37.5583187,126.9819939,1231015000
1700,임의,일반,120136986,하원감정,2017-06-12 00:00:00,1,0,113219.5,70.04,70.04,140.62,140.62,890000000,890000000,2017-11-20 00:00:00,2017-11-20 00:00:00,낙찰,Private,서울,동대문구,답십리동,,N,1003,,",1004 래미안위브 405동 19층 1901호",아파트,2016-02-19 00:00:00,22,19,,N,답십리로,130.0,,2018-01-30 00:00:00,배당,37.5720169,127.0537794,895000000
1696,임의,일반,349926961,온나라감정,2017-06-03 00:00:00,2,1,9404.2,44.97,44.97,111.22,111.22,510000000,408000000,2018-01-15 00:00:00,2018-02-26 00:00:00,낙찰,우리은행,서울,도봉구,창동,,N,826,,북한산한신휴플러스 101동 7층 705호,아파트,2007-09-21 00:00:00,23,7,,N,도봉로136가길,73.0,,2018-04-19 00:00:00,배당,37.6556416,127.0427999,523100200
1449,임의,일반,201104213,삼성감정,2016-04-12 00:00:00,1,0,22653.4,30.54,30.54,49.92,49.92,215000000,215000000,2017-05-08 00:00:00,2017-05-08 00:00:00,낙찰,아주저축은행,서울,노원구,월계동,,N,322,1,성원 406동 2층 204호,아파트,1995-07-29 00:00:00,15,2,,N,마들로3길,37.0,,2017-07-21 00:00:00,배당,37.6293273,127.0625158,215500000
713,강제,개별,100000000,자연감정,2015-08-28 00:00:00,2,1,1755.0,17.29,17.29,59.36,59.36,346000000,276800000,2016-04-26 00:00:00,2016-05-31 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 6층 608호",주상복합,1971-03-31 00:00:00,7,6,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,296500000
973,강제,일반,60000000,바른감정,2015-10-30 00:00:00,2,0,50581.3,39.51,39.51,58.65,58.65,326000000,326000000,2016-03-03 00:00:00,2016-04-06 00:00:00,낙찰,Private,서울,강서구,가양동,,N,1485,,가양6단지 613동 8층 804호,아파트,1993-01-15 00:00:00,15,8,,N,허준로,175.0,,2016-06-09 00:00:00,배당,37.5632084,126.8592004,328999000
1454,임의,일반,32071233,가인감정,2016-04-19 00:00:00,1,0,17239.6,7.84,7.84,43.35,43.35,163000000,163000000,2016-10-17 00:00:00,2016-10-17 00:00:00,낙찰,유원대부,서울,도봉구,방학동,,N,271,1,신동아 24동 4층 402호,아파트,1988-01-28 00:00:00,15,4,,N,시루봉로,107.0,,2016-12-29 00:00:00,배당,37.6609562,127.0267162,168100000
